date,Days,Country/Region,Confirmed,New_Confirmed,Deaths,New_Deaths,Recovered,New_Recovered,Active_Cases
03-14-2020,10,South Africa,38.0,14.0,0.0,0.0,0.0,0.0,38.0
03-15-2020,11,South Africa,51.0,13.0,0.0,0.0,0.0,0.0,51.0
03-16-2020,12,South Africa,62.0,11.0,0.0,0.0,0.0,0.0,62.0
03-17-2020,13,South Africa,62.0,0.0,0.0,0.0,0.0,0.0,62.0
03-18-2020,14,South Africa,116.0,54.0,0.0,0.0,0.0,0.0,116.0
03-19-2020,15,South Africa,150.0,34.0,0.0,0.0,0.0,0.0,150.0
03-20-2020,16,South Africa,202.0,52.0,0.0,0.0,0.0,0.0,202.0
03-21-2020,17,South Africa,240.0,38.0,0.0,0.0,0.0,0.0,240.0
03-22-2020,18,South Africa,274.0,34.0,0.0,0.0,0.0,0.0,274.0
03-23-2020,19,South Africa,402.0,128.0,0.0,0.0,4.0,4.0,398.0
03-24-2020,20,South Africa,554.0,152.0,0.0,0.0,4.0,0.0,550.0
03-25-2020,21,South Africa,709.0,155.0,0.0,0.0,12.0,8.0,697.0
03-26-2020,22,South Africa,927.0,218.0,0.0,0.0,12.0,0.0,915.0
03-27-2020,23,South Africa,1170.0,243.0,1.0,1.0,31.0,19.0,1138.0
03-28-2020,24,South Africa,1187.0,17.0,1.0,0.0,31.0,0.0,1155.0
01-22-2020,1,South Korea,1.0,1.0,0.0,0.0,0.0,0.0,1.0
01-23-2020,2,South Korea,1.0,0.0,0.0,0.0,0.0,0.0,1.0
01-24-2020,3,South Korea,2.0,1.0,0.0,0.0,0.0,0.0,2.0
01-25-2020,4,South Korea,2.0,0.0,0.0,0.0,0.0,0.0,2.0
01-26-2020,5,South Korea,3.0,1.0,0.0,0.0,0.0,0.0,3.0
01-27-2020,6,South Korea,4.0,1.0,0.0,0.0,0.0,0.0,4.0
01-28-2020,7,South Korea,4.0,0.0,0.0,0.0,0.0,0.0,4.0
01-29-2020,8,South Korea,4.0,0.0,0.0,0.0,0.0,0.0,4.0
01-30-2020,9,South Korea,4.0,0.0,0.0,0.0,0.0,0.0,4.0
01-31-2020,10,South Korea,11.0,7.0,0.0,0.0,0.0,0.0,11.0
02-01-2020,11,South Korea,12.0,1.0,0.0,0.0,0.0,0.0,12.0
02-02-2020,12,South Korea,15.0,3.0,0.0,0.0,0.0,0.0,15.0
02-03-2020,13,South Korea,15.0,0.0,0.0,0.0,0.0,0.0,15.0
02-04-2020,14,South Korea,16.0,1.0,0.0,0.0,0.0,0.0,16.0
02-05-2020,15,South Korea,19.0,3.0,0.0,0.0,0.0,0.0,19.0
02-06-2020,16,South Korea,23.0,4.0,0.0,0.0,0.0,0.0,23.0
02-07-2020,17,South Korea,24.0,1.0,0.0,0.0,1.0,1.0,23.0
02-08-2020,18,South Korea,24.0,0.0,0.0,0.0,1.0,0.0,23.0
02-09-2020,19,South Korea,25.0,1.0,0.0,0.0,3.0,2.0,22.0
02-10-2020,20,South Korea,27.0,2.0,0.0,0.0,3.0,0.0,24.0
02-11-2020,21,South Korea,28.0,1.0,0.0,0.0,3.0,0.0,25.0
02-12-2020,22,South Korea,28.0,0.0,0.0,0.0,7.0,4.0,21.0
02-13-2020,23,South Korea,28.0,0.0,0.0,0.0,7.0,0.0,21.0
02-14-2020,24,South Korea,28.0,0.0,0.0,0.0,7.0,0.0,21.0
02-15-2020,25,South Korea,28.0,0.0,0.0,0.0,9.0,2.0,19.0
02-16-2020,26,South Korea,29.0,1.0,0.0,0.0,9.0,0.0,20.0
02-17-2020,27,South Korea,30.0,1.0,0.0,0.0,10.0,1.0,20.0
02-18-2020,28,South Korea,31.0,1.0,0.0,0.0,12.0,2.0,19.0
02-19-2020,29,South Korea,31.0,0.0,0.0,0.0,12.0,0.0,19.0
02-20-2020,30,South Korea,104.0,73.0,1.0,1.0,16.0,4.0,87.0
02-21-2020,31,South Korea,204.0,100.0,2.0,1.0,16.0,0.0,186.0
02-22-2020,32,South Korea,433.0,229.0,2.0,0.0,16.0,0.0,415.0
02-23-2020,33,South Korea,602.0,169.0,6.0,4.0,18.0,2.0,578.0
02-24-2020,34,South Korea,833.0,231.0,8.0,2.0,18.0,0.0,807.0
02-25-2020,35,South Korea,977.0,144.0,10.0,2.0,22.0,4.0,945.0
02-26-2020,36,South Korea,1261.0,284.0,12.0,2.0,22.0,0.0,1227.0
02-27-2020,37,South Korea,1766.0,505.0,13.0,1.0,22.0,0.0,1731.0
02-28-2020,38,South Korea,2337.0,571.0,13.0,0.0,22.0,0.0,2302.0
02-29-2020,39,South Korea,3150.0,813.0,16.0,3.0,27.0,5.0,3107.0
03-01-2020,40,South Korea,3736.0,586.0,17.0,1.0,30.0,3.0,3689.0
03-02-2020,41,South Korea,4335.0,599.0,28.0,11.0,30.0,0.0,4277.0
03-03-2020,42,South Korea,5186.0,851.0,28.0,0.0,30.0,0.0,5128.0
03-04-2020,43,South Korea,5621.0,435.0,35.0,7.0,41.0,11.0,5545.0
03-05-2020,44,South Korea,6088.0,467.0,35.0,0.0,41.0,0.0,6012.0
03-06-2020,45,South Korea,6593.0,505.0,42.0,7.0,135.0,94.0,6416.0
03-07-2020,46,South Korea,7041.0,448.0,44.0,2.0,135.0,0.0,6862.0
03-08-2020,47,South Korea,7314.0,273.0,50.0,6.0,118.0,0.0,7146.0
03-09-2020,48,South Korea,7478.0,164.0,53.0,3.0,118.0,0.0,7307.0
03-10-2020,49,South Korea,7513.0,35.0,54.0,1.0,247.0,129.0,7212.0
03-11-2020,50,South Korea,7755.0,242.0,60.0,6.0,288.0,41.0,7407.0
03-12-2020,51,South Korea,7869.0,114.0,66.0,6.0,333.0,45.0,7470.0
03-13-2020,52,South Korea,7979.0,110.0,66.0,0.0,510.0,177.0,7403.0
03-14-2020,53,South Korea,8086.0,107.0,72.0,6.0,510.0,0.0,7504.0
03-15-2020,54,South Korea,8162.0,76.0,75.0,3.0,510.0,0.0,7577.0
03-16-2020,55,South Korea,8236.0,74.0,75.0,0.0,1137.0,627.0,7024.0
03-17-2020,56,South Korea,8320.0,84.0,81.0,6.0,1407.0,270.0,6832.0
03-18-2020,57,South Korea,8413.0,93.0,84.0,3.0,1540.0,133.0,6789.0
03-19-2020,58,South Korea,8565.0,152.0,91.0,7.0,1540.0,0.0,6934.0
03-20-2020,59,South Korea,8652.0,87.0,94.0,3.0,1540.0,0.0,7018.0
03-21-2020,60,South Korea,8799.0,147.0,102.0,8.0,1540.0,0.0,7157.0
03-22-2020,61,South Korea,8897.0,98.0,104.0,2.0,2909.0,1369.0,5884.0
03-23-2020,62,South Korea,8961.0,64.0,111.0,7.0,3166.0,257.0,5684.0
03-24-2020,63,South Korea,9037.0,76.0,120.0,9.0,3507.0,341.0,5410.0
03-25-2020,64,South Korea,9137.0,100.0,126.0,6.0,3730.0,223.0,5281.0
03-26-2020,65,South Korea,9241.0,104.0,131.0,5.0,4144.0,414.0,4966.0
03-27-2020,66,South Korea,9332.0,91.0,139.0,8.0,4528.0,384.0,4665.0
03-28-2020,67,South Korea,9478.0,146.0,144.0,5.0,4811.0,283.0,4523.0
02-01-2020,1,Spain,1.0,1.0,0.0,0.0,0.0,0.0,1.0
02-02-2020,2,Spain,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-03-2020,3,Spain,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-04-2020,4,Spain,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-05-2020,5,Spain,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-06-2020,6,Spain,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-07-2020,7,Spain,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-08-2020,8,Spain,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-09-2020,9,Spain,2.0,1.0,0.0,0.0,0.0,0.0,2.0
02-10-2020,10,Spain,2.0,0.0,0.0,0.0,0.0,0.0,2.0
02-11-2020,11,Spain,2.0,0.0,0.0,0.0,0.0,0.0,2.0
02-12-2020,12,Spain,2.0,0.0,0.0,0.0,0.0,0.0,2.0
02-13-2020,13,Spain,2.0,0.0,0.0,0.0,0.0,0.0,2.0
02-14-2020,14,Spain,2.0,0.0,0.0,0.0,0.0,0.0,2.0
02-15-2020,15,Spain,2.0,0.0,0.0,0.0,2.0,2.0,0.0
02-16-2020,16,Spain,2.0,0.0,0.0,0.0,2.0,0.0,0.0
02-17-2020,17,Spain,2.0,0.0,0.0,0.0,2.0,0.0,0.0
02-18-2020,18,Spain,2.0,0.0,0.0,0.0,2.0,0.0,0.0
02-19-2020,19,Spain,2.0,0.0,0.0,0.0,2.0,0.0,0.0
02-20-2020,20,Spain,2.0,0.0,0.0,0.0,2.0,0.0,0.0
02-21-2020,21,Spain,2.0,0.0,0.0,0.0,2.0,0.0,0.0
02-22-2020,22,Spain,2.0,0.0,0.0,0.0,2.0,0.0,0.0
02-23-2020,23,Spain,2.0,0.0,0.0,0.0,2.0,0.0,0.0
02-24-2020,24,Spain,2.0,0.0,0.0,0.0,2.0,0.0,0.0
02-25-2020,25,Spain,6.0,4.0,0.0,0.0,2.0,0.0,4.0
02-26-2020,26,Spain,13.0,7.0,0.0,0.0,2.0,0.0,11.0
02-27-2020,27,Spain,15.0,2.0,0.0,0.0,2.0,0.0,13.0
02-28-2020,28,Spain,32.0,17.0,0.0,0.0,2.0,0.0,30.0
02-29-2020,29,Spain,45.0,13.0,0.0,0.0,2.0,0.0,43.0
03-01-2020,30,Spain,84.0,39.0,0.0,0.0,2.0,0.0,82.0
03-02-2020,31,Spain,120.0,36.0,0.0,0.0,2.0,0.0,118.0
03-03-2020,32,Spain,165.0,45.0,1.0,1.0,2.0,0.0,162.0
03-04-2020,33,Spain,222.0,57.0,2.0,1.0,2.0,0.0,218.0
03-05-2020,34,Spain,259.0,37.0,3.0,1.0,2.0,0.0,254.0
03-06-2020,35,Spain,400.0,141.0,5.0,2.0,2.0,0.0,393.0
03-07-2020,36,Spain,500.0,100.0,10.0,5.0,30.0,28.0,460.0
03-08-2020,37,Spain,673.0,173.0,17.0,7.0,30.0,0.0,626.0
03-09-2020,38,Spain,1073.0,400.0,28.0,11.0,32.0,2.0,1013.0
03-10-2020,39,Spain,1695.0,622.0,35.0,7.0,32.0,0.0,1628.0
03-11-2020,40,Spain,2277.0,582.0,54.0,19.0,183.0,151.0,2040.0
03-12-2020,41,Spain,2277.0,0.0,55.0,1.0,183.0,0.0,2039.0
03-13-2020,42,Spain,5232.0,2955.0,133.0,78.0,193.0,10.0,4906.0
03-14-2020,43,Spain,6391.0,1159.0,195.0,62.0,517.0,324.0,5679.0
03-15-2020,44,Spain,7798.0,1407.0,289.0,94.0,517.0,0.0,6992.0
03-16-2020,45,Spain,9942.0,2144.0,342.0,53.0,530.0,13.0,9070.0
03-17-2020,46,Spain,11748.0,1806.0,533.0,191.0,1028.0,498.0,10187.0
03-18-2020,47,Spain,13910.0,2162.0,623.0,90.0,1081.0,53.0,12206.0
03-19-2020,48,Spain,17963.0,4053.0,830.0,207.0,1107.0,26.0,16026.0
03-20-2020,49,Spain,20410.0,2447.0,1043.0,213.0,1588.0,481.0,17779.0
03-21-2020,50,Spain,25374.0,4964.0,1375.0,332.0,2125.0,537.0,21874.0
03-22-2020,51,Spain,28768.0,3394.0,1772.0,397.0,2575.0,450.0,24421.0
03-23-2020,52,Spain,35136.0,6368.0,2311.0,539.0,3355.0,780.0,29470.0
03-24-2020,53,Spain,39885.0,4749.0,2808.0,497.0,3794.0,439.0,33283.0
03-25-2020,54,Spain,49515.0,9630.0,3647.0,839.0,5367.0,1573.0,40501.0
03-26-2020,55,Spain,57786.0,8271.0,4365.0,718.0,7015.0,1648.0,46406.0
03-27-2020,56,Spain,65719.0,7933.0,5138.0,773.0,9357.0,2342.0,51224.0
03-28-2020,57,Spain,73235.0,7516.0,5982.0,844.0,12285.0,2928.0,54968.0
01-27-2020,1,Sri Lanka,1.0,1.0,0.0,0.0,0.0,0.0,1.0
01-28-2020,2,Sri Lanka,1.0,0.0,0.0,0.0,0.0,0.0,1.0
01-29-2020,3,Sri Lanka,1.0,0.0,0.0,0.0,0.0,0.0,1.0
01-30-2020,4,Sri Lanka,1.0,0.0,0.0,0.0,0.0,0.0,1.0
01-31-2020,5,Sri Lanka,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-01-2020,6,Sri Lanka,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-02-2020,7,Sri Lanka,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-03-2020,8,Sri Lanka,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-04-2020,9,Sri Lanka,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-05-2020,10,Sri Lanka,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-06-2020,11,Sri Lanka,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-07-2020,12,Sri Lanka,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-08-2020,13,Sri Lanka,1.0,0.0,0.0,0.0,1.0,1.0,0.0
02-09-2020,14,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-10-2020,15,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-11-2020,16,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-12-2020,17,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-13-2020,18,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-14-2020,19,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-15-2020,20,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-16-2020,21,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-17-2020,22,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-18-2020,23,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-19-2020,24,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-20-2020,25,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-21-2020,26,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-22-2020,27,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-23-2020,28,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-24-2020,29,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-25-2020,30,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-26-2020,31,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-27-2020,32,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-28-2020,33,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-29-2020,34,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
03-01-2020,35,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
03-02-2020,36,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
03-03-2020,37,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
03-04-2020,38,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
03-05-2020,39,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
03-06-2020,40,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
03-07-2020,41,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
03-08-2020,42,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
03-09-2020,43,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
03-10-2020,44,Sri Lanka,1.0,0.0,0.0,0.0,1.0,0.0,0.0
03-11-2020,45,Sri Lanka,2.0,1.0,0.0,0.0,1.0,0.0,1.0
03-12-2020,46,Sri Lanka,2.0,0.0,0.0,0.0,1.0,0.0,1.0
03-13-2020,47,Sri Lanka,6.0,4.0,0.0,0.0,1.0,0.0,5.0
03-14-2020,48,Sri Lanka,10.0,4.0,0.0,0.0,1.0,0.0,9.0
03-15-2020,49,Sri Lanka,18.0,8.0,0.0,0.0,1.0,0.0,17.0
03-16-2020,50,Sri Lanka,28.0,10.0,0.0,0.0,1.0,0.0,27.0
03-17-2020,51,Sri Lanka,44.0,16.0,0.0,0.0,1.0,0.0,43.0
03-18-2020,52,Sri Lanka,51.0,7.0,0.0,0.0,1.0,0.0,50.0
03-19-2020,53,Sri Lanka,60.0,9.0,0.0,0.0,3.0,2.0,57.0
03-20-2020,54,Sri Lanka,73.0,13.0,0.0,0.0,3.0,0.0,70.0
03-21-2020,55,Sri Lanka,77.0,4.0,0.0,0.0,1.0,0.0,76.0
03-22-2020,56,Sri Lanka,82.0,5.0,0.0,0.0,3.0,2.0,79.0
03-23-2020,57,Sri Lanka,97.0,15.0,0.0,0.0,2.0,0.0,95.0
03-24-2020,58,Sri Lanka,102.0,5.0,0.0,0.0,2.0,0.0,100.0
03-25-2020,59,Sri Lanka,102.0,0.0,0.0,0.0,3.0,1.0,99.0
03-26-2020,60,Sri Lanka,106.0,4.0,0.0,0.0,7.0,4.0,99.0
03-27-2020,61,Sri Lanka,106.0,0.0,0.0,0.0,7.0,0.0,99.0
03-28-2020,62,Sri Lanka,113.0,7.0,1.0,1.0,9.0,2.0,103.0
03-13-2020,1,Sudan,1.0,1.0,1.0,1.0,0.0,0.0,0.0
03-14-2020,2,Sudan,1.0,0.0,1.0,0.0,0.0,0.0,0.0
03-15-2020,3,Sudan,1.0,0.0,1.0,0.0,0.0,0.0,0.0
03-16-2020,4,Sudan,1.0,0.0,1.0,0.0,0.0,0.0,0.0
03-17-2020,5,Sudan,1.0,0.0,1.0,0.0,0.0,0.0,0.0
03-18-2020,6,Sudan,2.0,1.0,1.0,0.0,0.0,0.0,1.0
03-19-2020,7,Sudan,2.0,0.0,1.0,0.0,0.0,0.0,1.0
03-20-2020,8,Sudan,2.0,0.0,1.0,0.0,0.0,0.0,1.0
03-21-2020,9,Sudan,2.0,0.0,1.0,0.0,0.0,0.0,1.0
03-22-2020,10,Sudan,2.0,0.0,1.0,0.0,0.0,0.0,1.0
03-23-2020,11,Sudan,2.0,0.0,1.0,0.0,0.0,0.0,1.0
03-24-2020,12,Sudan,3.0,1.0,1.0,0.0,0.0,0.0,2.0
03-25-2020,13,Sudan,3.0,0.0,1.0,0.0,0.0,0.0,2.0
03-26-2020,14,Sudan,3.0,0.0,1.0,0.0,0.0,0.0,2.0
03-27-2020,15,Sudan,3.0,0.0,1.0,0.0,0.0,0.0,2.0
03-28-2020,16,Sudan,5.0,2.0,1.0,0.0,0.0,0.0,4.0
03-14-2020,1,Suriname,1.0,1.0,0.0,0.0,0.0,0.0,1.0
03-15-2020,2,Suriname,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-16-2020,3,Suriname,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-17-2020,4,Suriname,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-18-2020,5,Suriname,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-19-2020,6,Suriname,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-20-2020,7,Suriname,4.0,3.0,0.0,0.0,0.0,0.0,4.0
03-21-2020,8,Suriname,4.0,0.0,0.0,0.0,0.0,0.0,4.0
03-22-2020,9,Suriname,5.0,1.0,0.0,0.0,0.0,0.0,5.0
03-23-2020,10,Suriname,5.0,0.0,0.0,0.0,0.0,0.0,5.0
03-24-2020,11,Suriname,7.0,2.0,0.0,0.0,0.0,0.0,7.0
03-25-2020,12,Suriname,8.0,1.0,0.0,0.0,0.0,0.0,8.0
03-26-2020,13,Suriname,8.0,0.0,0.0,0.0,0.0,0.0,8.0
03-27-2020,14,Suriname,8.0,0.0,0.0,0.0,0.0,0.0,8.0
03-28-2020,15,Suriname,8.0,0.0,0.0,0.0,0.0,0.0,8.0
01-31-2020,1,Sweden,1.0,1.0,0.0,0.0,0.0,0.0,1.0
02-01-2020,2,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-02-2020,3,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-03-2020,4,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-04-2020,5,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-05-2020,6,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-06-2020,7,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-07-2020,8,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-08-2020,9,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-09-2020,10,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-10-2020,11,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-11-2020,12,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-12-2020,13,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-13-2020,14,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-14-2020,15,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-15-2020,16,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-16-2020,17,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-17-2020,18,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-18-2020,19,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-19-2020,20,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-20-2020,21,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-21-2020,22,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-22-2020,23,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-23-2020,24,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-24-2020,25,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-25-2020,26,Sweden,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-26-2020,27,Sweden,2.0,1.0,0.0,0.0,0.0,0.0,2.0
02-27-2020,28,Sweden,7.0,5.0,0.0,0.0,0.0,0.0,7.0
02-28-2020,29,Sweden,7.0,0.0,0.0,0.0,0.0,0.0,7.0
02-29-2020,30,Sweden,12.0,5.0,0.0,0.0,0.0,0.0,12.0
03-01-2020,31,Sweden,14.0,2.0,0.0,0.0,0.0,0.0,14.0
03-02-2020,32,Sweden,15.0,1.0,0.0,0.0,0.0,0.0,15.0
03-03-2020,33,Sweden,21.0,6.0,0.0,0.0,0.0,0.0,21.0
03-04-2020,34,Sweden,35.0,14.0,0.0,0.0,0.0,0.0,35.0
03-05-2020,35,Sweden,94.0,59.0,0.0,0.0,0.0,0.0,94.0
03-06-2020,36,Sweden,101.0,7.0,0.0,0.0,0.0,0.0,101.0
03-07-2020,37,Sweden,161.0,60.0,0.0,0.0,0.0,0.0,161.0
03-08-2020,38,Sweden,203.0,42.0,0.0,0.0,0.0,0.0,203.0
03-09-2020,39,Sweden,248.0,45.0,0.0,0.0,1.0,1.0,247.0
03-10-2020,40,Sweden,355.0,107.0,0.0,0.0,1.0,0.0,354.0
03-11-2020,41,Sweden,500.0,145.0,1.0,1.0,1.0,0.0,498.0
03-12-2020,42,Sweden,599.0,99.0,1.0,0.0,1.0,0.0,597.0
03-13-2020,43,Sweden,814.0,215.0,1.0,0.0,1.0,0.0,812.0
03-14-2020,44,Sweden,961.0,147.0,2.0,1.0,1.0,0.0,958.0
03-15-2020,45,Sweden,1022.0,61.0,3.0,1.0,1.0,0.0,1018.0
03-16-2020,46,Sweden,1103.0,81.0,6.0,3.0,1.0,0.0,1096.0
03-17-2020,47,Sweden,1190.0,87.0,7.0,1.0,1.0,0.0,1182.0
03-18-2020,48,Sweden,1279.0,89.0,10.0,3.0,1.0,0.0,1268.0
03-19-2020,49,Sweden,1439.0,160.0,11.0,1.0,16.0,15.0,1412.0
03-20-2020,50,Sweden,1639.0,200.0,16.0,5.0,16.0,0.0,1607.0
03-21-2020,51,Sweden,1763.0,124.0,20.0,4.0,16.0,0.0,1727.0
03-22-2020,52,Sweden,1934.0,171.0,21.0,1.0,16.0,0.0,1897.0
03-23-2020,53,Sweden,2046.0,112.0,25.0,4.0,16.0,0.0,2005.0
03-24-2020,54,Sweden,2286.0,240.0,36.0,11.0,16.0,0.0,2234.0
03-25-2020,55,Sweden,2526.0,240.0,62.0,26.0,16.0,0.0,2448.0
03-26-2020,56,Sweden,2840.0,314.0,77.0,15.0,16.0,0.0,2747.0
03-27-2020,57,Sweden,3069.0,229.0,105.0,28.0,16.0,0.0,2948.0
03-28-2020,58,Sweden,3447.0,378.0,105.0,0.0,16.0,0.0,3326.0
02-25-2020,1,Switzerland,1.0,1.0,0.0,0.0,0.0,0.0,1.0
02-26-2020,2,Switzerland,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-27-2020,3,Switzerland,8.0,7.0,0.0,0.0,0.0,0.0,8.0
02-28-2020,4,Switzerland,8.0,0.0,0.0,0.0,0.0,0.0,8.0
02-29-2020,5,Switzerland,18.0,10.0,0.0,0.0,0.0,0.0,18.0
03-01-2020,6,Switzerland,27.0,9.0,0.0,0.0,0.0,0.0,27.0
03-02-2020,7,Switzerland,42.0,15.0,0.0,0.0,0.0,0.0,42.0
03-03-2020,8,Switzerland,56.0,14.0,0.0,0.0,2.0,2.0,54.0
03-04-2020,9,Switzerland,90.0,34.0,0.0,0.0,3.0,1.0,87.0
03-05-2020,10,Switzerland,114.0,24.0,1.0,1.0,3.0,0.0,110.0
03-06-2020,11,Switzerland,214.0,100.0,1.0,0.0,3.0,0.0,210.0
03-07-2020,12,Switzerland,268.0,54.0,1.0,0.0,3.0,0.0,264.0
03-08-2020,13,Switzerland,337.0,69.0,2.0,1.0,3.0,0.0,332.0
03-09-2020,14,Switzerland,374.0,37.0,2.0,0.0,3.0,0.0,369.0
03-10-2020,15,Switzerland,491.0,117.0,3.0,1.0,3.0,0.0,485.0
03-11-2020,16,Switzerland,652.0,161.0,4.0,1.0,4.0,1.0,644.0
03-12-2020,17,Switzerland,652.0,0.0,4.0,0.0,4.0,0.0,644.0
03-13-2020,18,Switzerland,1139.0,487.0,11.0,7.0,4.0,0.0,1124.0
03-14-2020,19,Switzerland,1359.0,220.0,13.0,2.0,4.0,0.0,1342.0
03-15-2020,20,Switzerland,2200.0,841.0,14.0,1.0,4.0,0.0,2182.0
03-16-2020,21,Switzerland,2200.0,0.0,14.0,0.0,4.0,0.0,2182.0
03-17-2020,22,Switzerland,2700.0,500.0,27.0,13.0,4.0,0.0,2669.0
03-18-2020,23,Switzerland,3028.0,328.0,28.0,1.0,15.0,11.0,2985.0
03-19-2020,24,Switzerland,4075.0,1047.0,41.0,13.0,15.0,0.0,4019.0
03-20-2020,25,Switzerland,5294.0,1219.0,54.0,13.0,15.0,0.0,5225.0
03-21-2020,26,Switzerland,6575.0,1281.0,75.0,21.0,15.0,0.0,6485.0
03-22-2020,27,Switzerland,7245.0,670.0,98.0,23.0,131.0,116.0,7016.0
03-23-2020,28,Switzerland,8795.0,1550.0,120.0,22.0,131.0,0.0,8544.0
03-24-2020,29,Switzerland,9877.0,1082.0,122.0,2.0,131.0,0.0,9624.0
03-25-2020,30,Switzerland,10897.0,1020.0,153.0,31.0,131.0,0.0,10613.0
03-26-2020,31,Switzerland,11811.0,914.0,191.0,38.0,131.0,0.0,11489.0
03-27-2020,32,Switzerland,12928.0,1117.0,231.0,40.0,1530.0,1399.0,11167.0
