date,Days,Country/Region,Confirmed,New_Confirmed,Deaths,New_Deaths,Recovered,New_Recovered,Latitude,Longitude,Active_Cases,Area,Population,Population Density,"Confirmed per 500,000 km2",Confirmed per million population,Happiness Index Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,GDP/Capita
02-02-2020,2,Spain,1,0,0,0,0,0,0,0,1,505990,46934632,92.75802289,0.001976324,0.021306229,6.354,1.286,1.484,1.062,0.362,0.153,0.079,41592
02-03-2020,3,Spain,1,0,0,0,0,0,0,0,1,505990,46934632,92.75802289,0.001976324,0.021306229,6.354,1.286,1.484,1.062,0.362,0.153,0.079,41592
02-04-2020,4,Spain,1,0,0,0,0,0,0,0,1,505990,46934632,92.75802289,0.001976324,0.021306229,6.354,1.286,1.484,1.062,0.362,0.153,0.079,41592
02-05-2020,5,Spain,1,0,0,0,0,0,0,0,1,505990,46934632,92.75802289,0.001976324,0.021306229,6.354,1.286,1.484,1.062,0.362,0.153,0.079,41592
02-06-2020,6,Spain,1,0,0,0,0,0,0,0,1,505990,46934632,92.75802289,0.001976324,0.021306229,6.354,1.286,1.484,1.062,0.362,0.153,0.079,41592
02-07-2020,7,Spain,1,0,0,0,0,0,0,0,1,505990,46934632,92.75802289,0.001976324,0.021306229,6.354,1.286,1.484,1.062,0.362,0.153,0.079,41592
02-08-2020,8,Spain,1,0,0,0,0,0,0,0,1,505990,46934632,92.75802289,0.001976324,0.021306229,6.354,1.286,1.484,1.062,0.362,0.153,0.079,41592
03-22-2020,14,Cyprus,95,11,1,1,3,3,35.1264,33.4299,91,5896,875900,148.5583446,16.11261872,108.4598698,6.046,1.263,1.223,1.042,0.406,0.19,0.041,41407
03-21-2020,13,Cyprus,84,17,0,0,0,0,35.1264,33.4299,84,5896,875900,148.5583446,14.24694708,95.9013586,6.046,1.263,1.223,1.042,0.406,0.19,0.041,41407
03-19-2020,11,Cyprus,67,18,0,0,0,0,35.1264,33.4299,67,5896,875900,148.5583446,11.36363636,76.49275031,6.046,1.263,1.223,1.042,0.406,0.19,0.041,41407
03-20-2020,12,Cyprus,67,0,0,0,0,0,35.1264,33.4299,67,5896,875900,148.5583446,11.36363636,76.49275031,6.046,1.263,1.223,1.042,0.406,0.19,0.041,41407
03-18-2020,10,Cyprus,49,3,0,0,0,0,35.1264,33.4299,49,5896,875900,148.5583446,8.310719132,55.94245918,6.046,1.263,1.223,1.042,0.406,0.19,0.041,41407
03-17-2020,9,Cyprus,46,13,0,0,0,0,35.1264,33.4299,46,5896,875900,148.5583446,7.801899593,52.51741066,6.046,1.263,1.223,1.042,0.406,0.19,0.041,41407
03-16-2020,8,Cyprus,33,7,0,0,0,0,35.1264,33.4299,33,5896,875900,148.5583446,5.597014925,37.67553374,6.046,1.263,1.223,1.042,0.406,0.19,0.041,41407
03-14-2020,6,Cyprus,26,12,0,0,0,0,35.1264,33.4299,26,5896,875900,148.5583446,4.409769335,29.68375385,6.046,1.263,1.223,1.042,0.406,0.19,0.041,41407
03-15-2020,7,Cyprus,26,0,0,0,0,0,35.1264,33.4299,26,5896,875900,148.5583446,4.409769335,29.68375385,6.046,1.263,1.223,1.042,0.406,0.19,0.041,41407
03-13-2020,5,Cyprus,14,8,0,0,0,0,35.1264,33.4299,14,5896,875900,148.5583446,2.37449118,15.98355977,6.046,1.263,1.223,1.042,0.406,0.19,0.041,41407
03-11-2020,3,Cyprus,6,3,0,0,0,0,35.1264,33.4299,6,5896,875900,148.5583446,1.017639077,6.850097043,6.046,1.263,1.223,1.042,0.406,0.19,0.041,41407
03-12-2020,4,Cyprus,6,0,0,0,0,0,35.1264,33.4299,6,5896,875900,148.5583446,1.017639077,6.850097043,6.046,1.263,1.223,1.042,0.406,0.19,0.041,41407
03-10-2020,2,Cyprus,3,1,0,0,0,0,35.1264,33.4299,3,5896,875900,148.5583446,0.508819539,3.425048522,6.046,1.263,1.223,1.042,0.406,0.19,0.041,41407
03-09-2020,1,Cyprus,2,2,0,0,0,0,35.1264,33.4299,2,5896,875900,148.5583446,0.339213026,2.283365681,6.046,1.263,1.223,1.042,0.406,0.19,0.041,41407
03-22-2020,24,New Zealand,66,14,0,0,0,0,-40.9006,174.886,66,270467,4972468,18.38474934,0.244022376,13.27308693,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-21-2020,23,New Zealand,52,13,0,0,0,0,-40.9006,174.886,52,270467,4972468,18.38474934,0.192260054,10.45758364,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-20-2020,22,New Zealand,39,11,0,0,0,0,-40.9006,174.886,39,270467,4972468,18.38474934,0.14419504,7.843187729,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-19-2020,21,New Zealand,28,8,0,0,0,0,-40.9006,174.886,28,270467,4972468,18.38474934,0.103524644,5.631006575,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-18-2020,20,New Zealand,20,8,0,0,0,0,-40.9006,174.886,20,270467,4972468,18.38474934,0.073946175,4.022147553,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-17-2020,19,New Zealand,12,4,0,0,0,0,-40.9006,174.886,12,270467,4972468,18.38474934,0.044367705,2.413288532,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-15-2020,17,New Zealand,8,2,0,0,0,0,-40.9006,174.886,8,270467,4972468,18.38474934,0.02957847,1.608859021,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-16-2020,18,New Zealand,8,0,0,0,0,0,-40.9006,174.886,8,270467,4972468,18.38474934,0.02957847,1.608859021,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-14-2020,16,New Zealand,6,1,0,0,0,0,-40.9006,174.886,6,270467,4972468,18.38474934,0.022183852,1.206644266,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-07-2020,9,New Zealand,5,1,0,0,0,0,-40.9006,174.886,5,270467,4972468,18.38474934,0.018486544,1.005536888,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-08-2020,10,New Zealand,5,0,0,0,0,0,-40.9006,174.886,5,270467,4972468,18.38474934,0.018486544,1.005536888,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-09-2020,11,New Zealand,5,0,0,0,0,0,-40.9006,174.886,5,270467,4972468,18.38474934,0.018486544,1.005536888,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-10-2020,12,New Zealand,5,0,0,0,0,0,-40.9006,174.886,5,270467,4972468,18.38474934,0.018486544,1.005536888,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-11-2020,13,New Zealand,5,0,0,0,0,0,-40.9006,174.886,5,270467,4972468,18.38474934,0.018486544,1.005536888,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-12-2020,14,New Zealand,5,0,0,0,0,0,-40.9006,174.886,5,270467,4972468,18.38474934,0.018486544,1.005536888,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-13-2020,15,New Zealand,5,0,0,0,0,0,-40.9006,174.886,5,270467,4972468,18.38474934,0.018486544,1.005536888,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-06-2020,8,New Zealand,4,1,0,0,0,0,-40.9006,174.886,4,270467,4972468,18.38474934,0.014789235,0.804429511,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-04-2020,6,New Zealand,3,2,0,0,0,0,-40.9006,174.886,3,270467,4972468,18.38474934,0.011091926,0.603322133,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-05-2020,7,New Zealand,3,0,0,0,0,0,-40.9006,174.886,3,270467,4972468,18.38474934,0.011091926,0.603322133,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
02-28-2020,1,New Zealand,1,1,0,0,0,0,0,0,1,270467,4972468,18.38474934,0.003697309,0.201107378,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
02-29-2020,2,New Zealand,1,0,0,0,0,0,0,0,1,270467,4972468,18.38474934,0.003697309,0.201107378,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-01-2020,3,New Zealand,1,0,0,0,0,0,-40.9006,174.886,1,270467,4972468,18.38474934,0.003697309,0.201107378,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-02-2020,4,New Zealand,1,0,0,0,0,0,-40.9006,174.886,1,270467,4972468,18.38474934,0.003697309,0.201107378,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-03-2020,5,New Zealand,1,0,0,0,0,0,-40.9006,174.886,1,270467,4972468,18.38474934,0.003697309,0.201107378,7.307,1.303,1.557,1.026,0.585,0.33,0.38,40943
03-22-2020,52,Italy,59138,5560,5476,651,7024,952,41.8719,12.5674,46638,301308,60252824,199.9708737,196.2709254,981.4975643,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-21-2020,51,Italy,53578,6557,4825,793,6072,1632,41.8719,12.5674,42681,301308,60252824,199.9708737,177.8180466,889.2197318,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-20-2020,50,Italy,47021,5986,4032,627,4440,0,41.8719,12.5674,38549,301308,60252824,199.9708737,156.0562614,780.3949571,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-19-2020,49,Italy,41035,5322,3405,427,4440,415,41.8719,12.5674,33190,301308,60252824,199.9708737,136.1895469,681.0469166,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-18-2020,48,Italy,35713,4207,2978,475,4025,1084,41.8719,12.5674,28710,301308,60252824,199.9708737,118.5265575,592.7191064,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-17-2020,47,Italy,31506,3526,2503,345,2941,192,41.8719,12.5674,26062,301308,60252824,199.9708737,104.5641005,522.8966529,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-16-2020,46,Italy,27980,3233,2158,349,2749,414,41.8719,12.5674,23073,301308,60252824,199.9708737,92.86178927,464.3765743,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-15-2020,45,Italy,24747,3590,1809,368,2335,369,41.8719,12.5674,20603,301308,60252824,199.9708737,82.13190489,410.7193382,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-14-2020,44,Italy,21157,3497,1441,175,1966,527,41.8719,12.5674,17750,301308,60252824,199.9708737,70.2171864,351.1370687,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-13-2020,43,Italy,17660,5198,1266,439,1439,394,41.8719,12.5674,14955,301308,60252824,199.9708737,58.61112217,293.0982953,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-11-2020,41,Italy,12462,2313,827,196,1045,321,43,12,10590,301308,60252824,199.9708737,41.35967183,206.8284799,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-12-2020,42,Italy,12462,0,827,0,1045,0,43,12,10590,301308,60252824,199.9708737,41.35967183,206.8284799,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-10-2020,40,Italy,10149,977,631,168,724,0,43,12,8794,301308,60252824,199.9708737,33.6831415,168.4402378,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-09-2020,39,Italy,9172,1797,463,97,724,102,43,12,7985,301308,60252824,199.9708737,30.44061226,152.2252301,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-08-2020,38,Italy,7375,1492,366,133,622,33,43,12,6387,301308,60252824,199.9708737,24.47661529,122.4009019,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-07-2020,37,Italy,5883,1247,233,36,589,66,43,12,5061,301308,60252824,199.9708737,19.52487156,97.63857707,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-06-2020,36,Italy,4636,778,197,49,523,109,43,12,3916,301308,60252824,199.9708737,15.38624929,76.94245169,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-05-2020,35,Italy,3858,769,148,41,414,138,43,12,3296,301308,60252824,199.9708737,12.8041738,64.03019384,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-04-2020,34,Italy,3089,587,107,28,276,116,43,12,2706,301308,60252824,199.9708737,10.25196809,51.26730657,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-03-2020,33,Italy,2502,466,79,27,160,11,43,12,2263,301308,60252824,199.9708737,8.303795452,41.52502462,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-02-2020,32,Italy,2036,342,52,18,149,66,43,12,1835,301308,60252824,199.9708737,6.757205252,33.79094729,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-01-2020,31,Italy,1694,566,34,5,83,37,43,12,1577,301308,60252824,199.9708737,5.622154075,28.11486479,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-29-2020,30,Italy,1128,240,29,8,46,0,0,0,1053,301308,60252824,199.9708737,3.743677566,18.72111422,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-28-2020,29,Italy,888,233,21,4,46,1,0,0,821,301308,60252824,199.9708737,2.947150424,14.73789843,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-27-2020,28,Italy,655,202,17,5,45,42,0,0,593,301308,60252824,199.9708737,2.173855324,10.87085976,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-26-2020,27,Italy,453,131,12,2,3,2,0,0,438,301308,60252824,199.9708737,1.50344498,7.518319805,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-25-2020,26,Italy,322,93,10,3,1,0,0,0,311,301308,60252824,199.9708737,1.068673915,5.344147853,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-24-2020,25,Italy,229,74,7,4,1,-1,0,0,221,301308,60252824,199.9708737,0.760019648,3.800651734,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-23-2020,24,Italy,155,93,3,1,2,1,0,0,150,301308,60252824,199.9708737,0.514423779,2.572493532,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-22-2020,23,Italy,62,42,2,1,1,1,0,0,59,301308,60252824,199.9708737,0.205769512,1.028997413,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-21-2020,22,Italy,20,17,1,1,0,0,0,0,19,301308,60252824,199.9708737,0.066377262,0.331934649,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-07-2020,8,Italy,3,1,0,0,0,0,0,0,3,301308,60252824,199.9708737,0.009956589,0.049790197,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-08-2020,9,Italy,3,0,0,0,0,0,0,0,3,301308,60252824,199.9708737,0.009956589,0.049790197,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-09-2020,10,Italy,3,0,0,0,0,0,0,0,3,301308,60252824,199.9708737,0.009956589,0.049790197,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-10-2020,11,Italy,3,0,0,0,0,0,0,0,3,301308,60252824,199.9708737,0.009956589,0.049790197,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-11-2020,12,Italy,3,0,0,0,0,0,0,0,3,301308,60252824,199.9708737,0.009956589,0.049790197,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-12-2020,13,Italy,3,0,0,0,0,0,0,0,3,301308,60252824,199.9708737,0.009956589,0.049790197,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-13-2020,14,Italy,3,0,0,0,0,0,0,0,3,301308,60252824,199.9708737,0.009956589,0.049790197,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-14-2020,15,Italy,3,0,0,0,0,0,0,0,3,301308,60252824,199.9708737,0.009956589,0.049790197,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-15-2020,16,Italy,3,0,0,0,0,0,0,0,3,301308,60252824,199.9708737,0.009956589,0.049790197,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-16-2020,17,Italy,3,0,0,0,0,0,0,0,3,301308,60252824,199.9708737,0.009956589,0.049790197,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-17-2020,18,Italy,3,0,0,0,0,0,0,0,3,301308,60252824,199.9708737,0.009956589,0.049790197,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-18-2020,19,Italy,3,0,0,0,0,0,0,0,3,301308,60252824,199.9708737,0.009956589,0.049790197,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-19-2020,20,Italy,3,0,0,0,0,0,0,0,3,301308,60252824,199.9708737,0.009956589,0.049790197,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-20-2020,21,Italy,3,0,0,0,0,0,0,0,3,301308,60252824,199.9708737,0.009956589,0.049790197,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
01-31-2020,1,Italy,2,2,0,0,0,0,0,0,2,301308,60252824,199.9708737,0.006637726,0.033193465,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-01-2020,2,Italy,2,0,0,0,0,0,0,0,2,301308,60252824,199.9708737,0.006637726,0.033193465,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-02-2020,3,Italy,2,0,0,0,0,0,0,0,2,301308,60252824,199.9708737,0.006637726,0.033193465,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-03-2020,4,Italy,2,0,0,0,0,0,0,0,2,301308,60252824,199.9708737,0.006637726,0.033193465,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-04-2020,5,Italy,2,0,0,0,0,0,0,0,2,301308,60252824,199.9708737,0.006637726,0.033193465,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-05-2020,6,Italy,2,0,0,0,0,0,0,0,2,301308,60252824,199.9708737,0.006637726,0.033193465,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
02-06-2020,7,Italy,2,0,0,0,0,0,0,0,2,301308,60252824,199.9708737,0.006637726,0.033193465,6.223,1.294,1.488,1.039,0.231,0.158,0.03,40470
03-16-2020,1,Puerto Rico,3,3,0,0,0,0,18.2,-66.5,3,9104,3195153,350.9614455,0.329525483,0.938922174,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40067
03-17-2020,2,Puerto Rico,0,-3,0,0,0,0,18.2,-66.5,0,9104,3195153,350.9614455,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40067
03-18-2020,3,Puerto Rico,0,0,0,0,0,0,18.2,-66.5,0,9104,3195153,350.9614455,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40067
03-19-2020,4,Puerto Rico,0,0,0,0,0,0,18.2,-66.5,0,9104,3195153,350.9614455,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40067
03-20-2020,5,Puerto Rico,0,0,0,0,0,0,18.2,-66.5,0,9104,3195153,350.9614455,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40067
03-21-2020,6,Puerto Rico,0,0,0,0,0,0,18.2,-66.5,0,9104,3195153,350.9614455,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40067
03-22-2020,7,Puerto Rico,0,0,1,1,0,0,18.2,-66.5,-1,9104,3195153,350.9614455,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40067
03-22-2020,31,Israel,1071,188,1,0,37,1,31.0461,34.8516,1033,22072,9175500,415.7076839,48.52301559,116.7238843,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-21-2020,30,Israel,883,178,1,1,36,22,31.0461,34.8516,846,22072,9175500,415.7076839,40.00543675,96.23453763,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-20-2020,29,Israel,705,28,0,0,14,3,31.0461,34.8516,691,22072,9175500,415.7076839,31.94092062,76.83504986,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-19-2020,28,Israel,677,244,0,0,11,0,31.0461,34.8516,666,22072,9175500,415.7076839,30.67234505,73.78344504,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-18-2020,27,Israel,433,96,0,0,11,0,31.0461,34.8516,422,22072,9175500,415.7076839,19.61761508,47.19088878,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-17-2020,26,Israel,337,82,0,0,11,7,31.0461,34.8516,326,22072,9175500,415.7076839,15.26821312,36.72824369,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-16-2020,25,Israel,255,4,0,0,4,0,31.0461,34.8516,251,22072,9175500,415.7076839,11.55309895,27.79140101,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-15-2020,24,Israel,251,58,0,0,4,0,31.0461,34.8516,247,22072,9175500,415.7076839,11.37187387,27.35545747,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-14-2020,23,Israel,193,32,0,0,4,0,31.0461,34.8516,189,22072,9175500,415.7076839,8.744110185,21.03427606,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-13-2020,22,Israel,161,30,0,0,4,0,31.0461,34.8516,157,22072,9175500,415.7076839,7.294309532,17.5467277,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-12-2020,21,Israel,131,22,0,0,4,0,31,35,127,22072,9175500,415.7076839,5.935121421,14.27715111,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-11-2020,20,Israel,109,51,0,0,4,0,31,35,105,22072,9175500,415.7076839,4.938383472,11.87946161,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-10-2020,19,Israel,58,19,0,0,4,2,31,35,54,22072,9175500,415.7076839,2.627763682,6.321181407,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-08-2020,17,Israel,39,18,0,0,2,0,31,35,37,22072,9175500,415.7076839,1.766944545,4.250449567,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-09-2020,18,Israel,39,0,0,0,2,0,31,35,37,22072,9175500,415.7076839,1.766944545,4.250449567,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-06-2020,15,Israel,21,5,0,0,2,1,31,35,19,22072,9175500,415.7076839,0.951431678,2.288703613,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-07-2020,16,Israel,21,0,0,0,2,0,31,35,19,22072,9175500,415.7076839,0.951431678,2.288703613,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-05-2020,14,Israel,16,1,0,0,1,0,31,35,15,22072,9175500,415.7076839,0.724900326,1.743774181,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-04-2020,13,Israel,15,3,0,0,1,0,31,35,14,22072,9175500,415.7076839,0.679594056,1.634788295,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-03-2020,12,Israel,12,2,0,0,1,0,31,35,11,22072,9175500,415.7076839,0.543675245,1.307830636,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-01-2020,10,Israel,10,3,0,0,1,0,31,35,9,22072,9175500,415.7076839,0.453062704,1.089858863,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-02-2020,11,Israel,10,0,0,0,1,0,31,35,9,22072,9175500,415.7076839,0.453062704,1.089858863,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
02-29-2020,9,Israel,7,3,0,0,1,0,0,0,6,22072,9175500,415.7076839,0.317143893,0.762901204,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
02-28-2020,8,Israel,4,1,0,0,1,0,0,0,3,22072,9175500,415.7076839,0.181225082,0.435943545,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
02-27-2020,7,Israel,3,1,0,0,1,1,0,0,2,22072,9175500,415.7076839,0.135918811,0.326957659,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
02-26-2020,6,Israel,2,1,0,0,0,0,0,0,2,22072,9175500,415.7076839,0.090612541,0.217971773,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
02-21-2020,1,Israel,1,1,0,0,0,0,0,0,1,22072,9175500,415.7076839,0.04530627,0.108985886,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
02-22-2020,2,Israel,1,0,0,0,0,0,0,0,1,22072,9175500,415.7076839,0.04530627,0.108985886,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
02-23-2020,3,Israel,1,0,0,0,0,0,0,0,1,22072,9175500,415.7076839,0.04530627,0.108985886,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
02-24-2020,4,Israel,1,0,0,0,0,0,0,0,1,22072,9175500,415.7076839,0.04530627,0.108985886,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
02-25-2020,5,Israel,1,0,0,0,0,0,0,0,1,22072,9175500,415.7076839,0.04530627,0.108985886,7.139,1.276,1.455,1.029,0.371,0.261,0.082,39121
03-10-2020,10,Czech Republic,41,10,0,0,0,0,49.8175,15.473,41,78867,10681161,135.4325764,0.519862553,3.838534032,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38834
03-08-2020,8,Czech Republic,31,12,0,0,0,0,49.8175,15.473,31,78867,10681161,135.4325764,0.393066809,2.902306219,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38834
03-09-2020,9,Czech Republic,31,0,0,0,0,0,49.8175,15.473,31,78867,10681161,135.4325764,0.393066809,2.902306219,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38834
03-07-2020,7,Czech Republic,19,1,0,0,0,0,49.8175,15.473,19,78867,10681161,135.4325764,0.240911915,1.778832844,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38834
03-06-2020,6,Czech Republic,18,6,0,0,0,0,49.8175,15.473,18,78867,10681161,135.4325764,0.228232341,1.685210063,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38834
03-05-2020,5,Czech Republic,12,4,0,0,0,0,49.8175,15.473,12,78867,10681161,135.4325764,0.152154894,1.123473375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38834
03-04-2020,4,Czech Republic,8,3,0,0,0,0,49.8175,15.473,8,78867,10681161,135.4325764,0.101436596,0.74898225,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38834
03-03-2020,3,Czech Republic,5,2,0,0,0,0,49.8175,15.473,5,78867,10681161,135.4325764,0.063397872,0.468113906,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38834
03-01-2020,1,Czech Republic,3,3,0,0,0,0,49.8175,15.473,3,78867,10681161,135.4325764,0.038038723,0.280868344,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38834
03-02-2020,2,Czech Republic,3,0,0,0,0,0,49.8175,15.473,3,78867,10681161,135.4325764,0.038038723,0.280868344,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38834
03-22-2020,18,Slovenia,414,31,2,1,0,0,46.1512,14.9955,412,20273,2084301,102.8116707,20.42124994,198.6277414,6.118,1.258,1.523,0.953,0.564,0.144,0.057,38462
03-21-2020,17,Slovenia,383,42,1,0,0,0,46.1512,14.9955,382,20273,2084301,102.8116707,18.89212253,183.7546496,6.118,1.258,1.523,0.953,0.564,0.144,0.057,38462
03-20-2020,16,Slovenia,341,55,1,0,0,0,46.1512,14.9955,340,20273,2084301,102.8116707,16.82040152,163.6040092,6.118,1.258,1.523,0.953,0.564,0.144,0.057,38462
03-19-2020,15,Slovenia,286,11,1,0,0,0,46.1512,14.9955,285,20273,2084301,102.8116707,14.10743353,137.2162658,6.118,1.258,1.523,0.953,0.564,0.144,0.057,38462
03-17-2020,13,Slovenia,275,22,1,0,0,0,46.1512,14.9955,274,20273,2084301,102.8116707,13.56483993,131.9387171,6.118,1.258,1.523,0.953,0.564,0.144,0.057,38462
